longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.95,33.93,37.0,2633.0,630.0,1904.0,630.0,2.6123,169895.0,<1H OCEAN
-119.69,36.82,17.0,1897.0,433.0,1207.0,384.0,1.8021,63356.0,INLAND
-121.1,39.08,13.0,1110.0,216.0,602.0,209.0,2.5887,124270.0,INLAND
-118.04,34.15,34.0,1523.0,311.0,676.0,295.0,3.3621,222434.0,INLAND
-118.26,33.77,36.0,886.0,253.0,809.0,219.0,2.4545,164065.0,NEAR OCEAN
-117.14,32.71,52.0,500.0,,480.0,108.0,1.8696,112817.0,NEAR OCEAN
-119.25,34.27,46.0,679.0,159.0,382.0,143.0,3.5,222167.0,NEAR OCEAN
-118.39,34.04,52.0,1492.0,277.0,666.0,289.0,4.7386,379659.05,<1H OCEAN
-118.11,34.0,24.0,2403.0,590.0,2103.0,547.0,2.7292,175224.0,<1H OCEAN
-121.38,38.64,19.0,4563.0,1069.0,2256.0,926.0,2.1472,109357.0,INLAND
-118.02,34.08,29.0,2741.0,667.0,2449.0,677.0,3.6944,247055.0,INLAND
-116.94,32.83,38.0,1701.0,317.0,872.0,304.0,3.7831,164256.0,<1H OCEAN
-121.75,36.91,32.0,1461.0,422.0,1494.0,416.0,2.8056,157859.0,<1H OCEAN
-118.16,33.78,15.0,4798.0,1374.0,3087.0,1212.0,2.127,161263.0,NEAR OCEAN
-119.77,36.73,44.0,1960.0,393.0,1286.0,381.0,2.1518,63081.0,INLAND
-119.46,36.61,13.0,1348.0,258.0,719.0,246.0,3.625,89369.0,INLAND
-118.5,34.19,35.0,2720.0,490.0,1158.0,445.0,5.0796,261320.0,<1H OCEAN
-118.34,33.95,25.0,3762.0,1281.0,4015.0,1178.0,2.1587,158977.01,<1H OCEAN
-116.91,33.71,19.0,6807.0,1164.0,2703.0,1055.0,3.1591,138040.0,INLAND
-117.12,32.7,14.0,819.0,237.0,827.0,237.0,1.3194,89185.0,NEAR OCEAN
-121.97,37.36,36.0,765.0,134.0,306.0,136.0,4.575,266432.01,<1H OCEAN
-122.82,38.53,27.0,1823.0,360.0,907.0,317.0,3.276,184265.0,<1H OCEAN
-119.06,36.1,21.0,1344.0,249.0,868.0,221.0,2.5893,72322.0,INLAND
-117.98,33.85,23.0,2089.0,377.0,1085.0,362.0,4.765,222735.0,<1H OCEAN
-121.43,37.75,30.0,1912.0,451.0,1065.0,388.0,2.1424,85688.0,INLAND
-116.98,33.93,40.0,2277.0,498.0,1391.0,453.0,1.9472,80101.0,INLAND
-121.55,39.51,48.0,827.0,198.0,396.0,161.0,0.8024,71824.99,INLAND
-118.17,33.77,45.0,2151.0,643.0,1047.0,579.0,3.1149,308960.01,NEAR OCEAN
-117.14,32.76,32.0,2587.0,681.0,1246.0,650.0,2.1727,149366.01,NEAR OCEAN
-118.13,34.07,32.0,1880.0,428.0,1404.0,424.0,3.085,215323.0,<1H OCEAN
-117.9,33.65,30.0,1634.0,373.0,771.0,364.0,3.4125,300568.05,<1H OCEAN
-118.25,33.86,26.0,3022.0,476.0,1852.0,452.0,6.0531,286822.02,<1H OCEAN
-119.05,34.21,27.0,4357.0,926.0,2110.0,876.0,3.0119,194304.0,<1H OCEAN
-121.89,37.66,3.0,1565.0,464.0,769.0,461.0,2.1187,166679.0,INLAND
-118.4,34.05,34.0,2113.0,459.0,859.0,432.0,3.6953,427159.25,<1H OCEAN
-118.4,33.99,39.0,1613.0,380.0,1113.0,356.0,2.825,260287.01,<1H OCEAN
-118.23,33.98,30.0,2562.0,959.0,3909.0,955.0,1.9929,126502.0,<1H OCEAN
-118.25,33.95,48.0,1766.0,424.0,1655.0,420.0,0.9751,97386.0,<1H OCEAN
-122.27,37.85,52.0,1974.0,426.0,875.0,363.0,1.5817,138176.0,NEAR BAY
-121.45,38.48,28.0,2780.0,510.0,1638.0,533.0,2.9571,105514.0,INLAND
-121.36,38.64,24.0,6540.0,1008.0,2667.0,1031.0,5.5632,225834.0,INLAND
-118.21,34.06,30.0,511.0,153.0,1152.0,149.0,2.3611,135416.0,<1H OCEAN
-122.75,38.5,16.0,4196.0,638.0,1713.0,615.0,5.449,251882.01,<1H OCEAN
-122.27,37.51,36.0,1406.0,224.0,598.0,237.0,5.8964,379470.12,NEAR OCEAN
-122.12,37.68,40.0,1553.0,253.0,724.0,267.0,4.38,198660.01,NEAR BAY
-121.45,38.56,52.0,3420.0,555.0,1301.0,530.0,4.0417,151796.0,INLAND
-121.55,38.51,14.0,5490.0,851.0,2415.0,837.0,6.5253,269846.0,INLAND
-117.87,33.6,35.0,1598.0,398.0,782.0,411.0,5.1155,362576.24,<1H OCEAN
-118.05,33.72,17.0,1875.0,472.0,900.0,406.0,5.2589,246355.02,<1H OCEAN
-118.48,34.02,25.0,1583.0,460.0,983.0,422.0,2.7019,353287.06,<1H OCEAN
-119.67,36.8,9.0,3712.0,508.0,1632.0,474.0,6.011,167794.0,INLAND
-118.09,33.79,31.0,4231.0,617.0,1694.0,623.0,6.6312,385425.15,<1H OCEAN
-118.35,34.07,46.0,1651.0,410.0,512.0,397.0,4.0179,420604.24,<1H OCEAN
-118.2,34.05,40.0,1082.0,318.0,1085.0,273.0,1.7054,142442.0,<1H OCEAN
-121.01,37.69,20.0,3275.0,760.0,1538.0,705.0,2.48,123506.0,INLAND
-117.25,34.04,18.0,5761.0,1063.0,2763.0,1058.0,4.4472,140650.0,INLAND
-122.22,37.78,50.0,1920.0,530.0,1525.0,477.0,1.4886,126968.0,NEAR BAY
-118.46,33.97,19.0,2461.0,521.0,777.0,447.0,10.0,480906.57,<1H OCEAN
-117.28,34.17,26.0,3728.0,888.0,1765.0,727.0,1.7456,89975.0,INLAND
-120.47,34.65,31.0,1438.0,320.0,816.0,270.0,2.4583,150464.0,NEAR OCEAN
-121.87,37.26,24.0,2383.0,343.0,1146.0,341.0,5.6223,270243.0,<1H OCEAN
-122.26,38.29,10.0,969.0,160.0,482.0,180.0,6.5799,316129.04,NEAR BAY
-122.0,38.35,24.0,745.0,116.0,300.0,115.0,3.6176,125041.0,INLAND
-118.27,34.05,24.0,323.0,214.0,751.0,189.0,1.8304,220467.0,<1H OCEAN
-118.21,33.96,39.0,2265.0,628.0,2323.0,599.0,2.1522,155535.0,<1H OCEAN
-118.05,33.78,18.0,3414.0,434.0,1272.0,454.0,8.7015,406612.15,<1H OCEAN
-121.89,37.25,21.0,2080.0,352.0,1040.0,325.0,5.2887,257382.0,<1H OCEAN
-118.09,33.76,26.0,1625.0,440.0,533.0,414.0,1.808,87858.0,<1H OCEAN
-119.56,36.09,35.0,1648.0,285.0,792.0,265.0,3.2847,80646.0,INLAND
-118.13,33.79,20.0,6678.0,1797.0,3625.0,1599.0,3.7716,249584.02,NEAR OCEAN
-122.02,37.87,14.0,3056.0,369.0,1209.0,377.0,8.4352,397861.13,NEAR BAY
-122.26,37.82,31.0,4596.0,1331.0,2048.0,1180.0,2.8345,245963.02,NEAR BAY
-121.98,37.31,32.0,2248.0,460.0,1191.0,419.0,5.606,302221.0,<1H OCEAN
-117.34,34.13,29.0,1494.0,286.0,991.0,280.0,2.125,75484.0,INLAND
-117.01,32.81,26.0,4499.0,645.0,1866.0,626.0,5.516,219202.0,<1H OCEAN
-117.82,33.78,28.0,4485.0,667.0,2048.0,685.0,5.4562,244520.0,<1H OCEAN
-122.57,40.61,27.0,1540.0,315.0,883.0,321.0,2.8036,98591.0,INLAND
-118.18,33.95,39.0,2121.0,579.0,1991.0,528.0,2.9094,162300.0,<1H OCEAN
-117.39,33.95,35.0,1599.0,284.0,721.0,287.0,4.125,137081.0,INLAND
-117.35,34.15,32.0,2699.0,552.0,2086.0,551.0,2.2974,86044.0,INLAND
-117.84,33.73,20.0,2572.0,732.0,1534.0,669.0,2.4211,178314.0,<1H OCEAN
-119.54,36.52,16.0,2703.0,415.0,1106.0,372.0,4.2045,106171.0,INLAND
-122.31,37.54,45.0,1222.0,220.0,492.0,205.0,5.539,334607.1,NEAR OCEAN
-122.4,37.81,12.0,1349.0,349.0,536.0,334.0,7.7852,393470.1,NEAR BAY
-118.33,34.01,47.0,1320.0,259.0,653.0,291.0,3.7727,177131.01,<1H OCEAN
-116.92,32.79,24.0,4055.0,742.0,2123.0,744.0,4.5224,172134.0,<1H OCEAN
-117.13,33.13,17.0,3164.0,652.0,1123.0,699.0,2.082,135311.01,<1H OCEAN
-118.25,34.13,52.0,322.0,88.0,229.0,89.0,2.125,216424.01,<1H OCEAN
-121.03,39.37,15.0,1337.0,326.0,1172.0,306.0,2.6341,87790.0,INLAND
-121.29,37.95,52.0,288.0,86.0,272.0,54.0,0.696,68777.0,INLAND
-117.88,33.88,15.0,957.0,360.0,615.0,370.0,3.0263,182159.02,<1H OCEAN
-118.38,34.19,42.0,1308.0,289.0,950.0,302.0,2.7379,194089.0,<1H OCEAN
-122.09,37.66,40.0,1340.0,313.0,766.0,271.0,3.4722,177704.0,NEAR BAY
-122.05,39.6,34.0,2051.0,342.0,958.0,322.0,2.8466,79766.0,INLAND
-117.2,32.77,30.0,156.0,45.0,77.0,40.0,3.2679,215036.05,NEAR OCEAN
-122.03,37.97,20.0,3968.0,931.0,2629.0,903.0,2.9915,163928.0,NEAR BAY
-117.24,32.85,18.0,3117.0,475.0,904.0,368.0,6.7587,345195.04,NEAR OCEAN
-118.53,34.09,37.0,5477.0,833.0,1925.0,757.0,8.1888,498438.96,<1H OCEAN
-122.29,37.88,50.0,1211.0,261.0,523.0,227.0,3.8672,230017.0,NEAR BAY
-122.02,37.98,37.0,1474.0,343.0,782.0,331.0,3.4187,153261.0,NEAR BAY
-122.26,37.48,34.0,4453.0,682.0,1805.0,672.0,5.6038,348101.05,NEAR OCEAN
-122.33,40.52,23.0,2801.0,507.0,1318.0,454.0,3.5081,103256.0,INLAND
-119.06,34.23,29.0,3511.0,632.0,2591.0,596.0,3.0219,204496.0,<1H OCEAN
-121.92,37.96,14.0,5332.0,884.0,2093.0,839.0,5.2798,200791.0,INLAND
-118.88,34.2,23.0,4862.0,597.0,1938.0,594.0,7.3409,345083.03,<1H OCEAN
-122.4,40.58,40.0,3895.0,929.0,1782.0,910.0,1.3329,62870.0,INLAND
-122.3,38.32,20.0,2063.0,486.0,1045.0,460.0,2.5035,158718.0,NEAR BAY
-120.1,39.37,10.0,2325.0,410.0,1016.0,373.0,4.5208,154367.0,INLAND
-119.0,36.07,20.0,1042.0,183.0,509.0,175.0,2.9815,89167.0,INLAND
-117.17,32.77,6.0,3856.0,875.0,1547.0,816.0,4.5481,260473.0,NEAR OCEAN
-122.04,38.25,32.0,1203.0,287.0,571.0,255.0,3.0938,127564.0,INLAND
-121.84,39.73,52.0,502.0,100.0,311.0,100.0,1.5481,81458.0,INLAND
-121.23,37.95,36.0,811.0,168.0,514.0,152.0,2.625,91668.0,INLAND
-116.27,34.13,37.0,452.0,109.0,184.0,59.0,3.7292,141487.07,INLAND
-118.01,34.1,27.0,2424.0,542.0,1713.0,557.0,3.8085,227567.0,INLAND
-120.4,37.92,22.0,1022.0,194.0,517.0,198.0,3.625,130596.0,INLAND
-118.35,34.1,18.0,7432.0,2793.0,3596.0,2270.0,2.8036,292029.02,<1H OCEAN
-117.32,33.25,7.0,2499.0,420.0,1314.0,398.0,4.85,196308.0,<1H OCEAN
-116.9,32.77,8.0,3600.0,492.0,1421.0,482.0,6.2609,278331.0,<1H OCEAN
-117.08,32.71,27.0,2204.0,598.0,1656.0,521.0,1.4821,100434.0,NEAR OCEAN
-118.36,33.97,18.0,1284.0,283.0,990.0,289.0,4.0179,237340.0,<1H OCEAN
-117.41,34.0,26.0,2372.0,621.0,1647.0,612.0,1.4719,95214.0,INLAND
-117.33,34.06,42.0,530.0,123.0,390.0,124.0,1.0469,80506.0,INLAND
-122.15,37.74,49.0,1325.0,277.0,764.0,282.0,3.3125,174379.0,NEAR BAY
-122.07,37.39,19.0,1465.0,342.0,646.0,345.0,4.712,279896.05,NEAR BAY
-121.51,38.55,46.0,1485.0,278.0,531.0,291.0,2.7885,118946.0,INLAND
-117.15,34.05,9.0,1442.0,219.0,633.0,230.0,5.0227,142645.0,INLAND
-121.45,38.51,29.0,4221.0,901.0,2294.0,850.0,2.2245,89424.0,INLAND
-122.05,36.87,18.0,2232.0,440.0,1091.0,458.0,3.8269,264136.0,NEAR OCEAN
-121.83,37.23,22.0,5507.0,841.0,2785.0,848.0,6.0889,263514.0,<1H OCEAN
-118.36,33.95,42.0,2532.0,627.0,2038.0,591.0,2.875,158521.0,<1H OCEAN
-117.18,33.16,15.0,5923.0,1206.0,3943.0,1006.0,3.1793,189113.0,<1H OCEAN
-117.58,34.09,27.0,754.0,200.0,746.0,185.0,1.9531,101718.0,INLAND
-121.9,38.04,36.0,1489.0,331.0,838.0,259.0,1.2024,88111.0,INLAND
-117.46,34.14,10.0,714.0,131.0,381.0,119.0,0.8926,119997.0,INLAND
-118.43,33.98,19.0,8324.0,1590.0,2927.0,1538.0,7.5426,435471.52,<1H OCEAN
-122.14,39.65,33.0,419.0,77.0,190.0,67.0,3.6429,122419.0,INLAND
-122.13,39.74,20.0,1401.0,280.0,668.0,250.0,2.2569,81973.0,INLAND
-121.83,37.3,17.0,1299.0,211.0,825.0,217.0,4.5,205920.0,<1H OCEAN
-118.1,33.99,31.0,965.0,217.0,599.0,206.0,2.7202,171074.0,<1H OCEAN
-122.46,37.7,37.0,1028.0,275.0,904.0,261.0,3.5035,235267.0,NEAR OCEAN
-118.28,34.24,29.0,3390.0,580.0,1543.0,576.0,5.6184,291435.03,<1H OCEAN
-121.93,37.89,13.0,2085.0,292.0,852.0,264.0,7.3445,309122.0,INLAND
-118.5,34.03,52.0,1711.0,245.0,671.0,242.0,7.7572,477583.7,<1H OCEAN
-121.29,38.12,18.0,1534.0,275.0,741.0,263.0,3.9607,158331.0,INLAND
-117.22,32.85,26.0,1647.0,261.0,694.0,259.0,4.6875,216037.0,NEAR OCEAN
-122.47,37.77,52.0,3143.0,635.0,1350.0,623.0,3.8571,418520.3,NEAR BAY
-118.38,34.07,16.0,4814.0,1381.0,1897.0,1209.0,3.3725,420974.33,<1H OCEAN
-117.91,34.08,35.0,1443.0,266.0,861.0,262.0,3.5795,195499.0,<1H OCEAN
-118.32,34.1,52.0,786.0,270.0,756.0,273.0,2.2311,227809.01,<1H OCEAN
-121.36,38.01,16.0,2178.0,667.0,1192.0,579.0,2.3339,119271.0,INLAND
-118.12,33.99,27.0,2316.0,559.0,2012.0,544.0,2.8155,179573.0,<1H OCEAN
-118.14,33.91,34.0,1766.0,410.0,974.0,404.0,3.0703,197798.0,<1H OCEAN
-122.2,37.79,35.0,1802.0,459.0,1009.0,390.0,2.3036,123148.0,NEAR BAY
-118.13,34.19,42.0,2203.0,412.0,1012.0,377.0,4.0714,273361.0,INLAND
-118.9,35.41,6.0,4656.0,971.0,2320.0,935.0,3.0938,86956.0,INLAND
-114.61,34.83,31.0,2478.0,464.0,1346.0,479.0,3.212,86364.0,INLAND
-118.14,33.78,44.0,2101.0,496.0,1038.0,500.0,3.108,278302.0,NEAR OCEAN
-121.12,35.58,16.0,4109.0,798.0,1298.0,626.0,3.4799,270394.02,NEAR OCEAN
-117.65,34.04,15.0,3393.0,,2039.0,611.0,3.9336,153064.0,INLAND
-121.84,37.37,28.0,1579.0,339.0,1252.0,353.0,4.1615,173878.0,<1H OCEAN
-118.27,33.79,39.0,1513.0,365.0,1227.0,354.0,3.3929,170744.0,<1H OCEAN
-120.56,38.48,14.0,3545.0,702.0,946.0,411.0,3.4609,127332.0,INLAND
-121.39,39.61,22.0,2828.0,610.0,986.0,391.0,2.8871,89835.0,INLAND
-116.92,32.76,7.0,1659.0,237.0,862.0,242.0,5.2741,184250.0,<1H OCEAN
-121.29,37.96,52.0,888.0,324.0,630.0,258.0,1.2411,96492.0,INLAND
-118.03,33.78,25.0,3554.0,528.0,1600.0,537.0,6.6453,315172.01,<1H OCEAN
-117.83,33.68,4.0,3226.0,838.0,1666.0,800.0,4.1652,305266.25,<1H OCEAN
-121.79,36.64,11.0,32627.0,6445.0,28566.0,6082.0,2.3087,158525.0,<1H OCEAN
-118.43,34.02,42.0,1528.0,244.0,634.0,242.0,8.1631,498367.93,<1H OCEAN
-121.9,36.97,21.0,3707.0,751.0,1420.0,608.0,4.4485,295617.03,NEAR OCEAN
-121.95,37.33,31.0,1866.0,465.0,821.0,447.0,2.3547,217160.0,<1H OCEAN
-121.91,37.42,19.0,1684.0,387.0,1224.0,376.0,4.1389,223632.0,<1H OCEAN
-117.07,33.12,21.0,4578.0,927.0,2818.0,900.0,3.1458,162345.0,<1H OCEAN
-118.09,33.77,27.0,2301.0,640.0,847.0,627.0,1.7208,103852.0,<1H OCEAN
-118.32,33.82,22.0,2508.0,402.0,1254.0,395.0,7.0935,376606.2,<1H OCEAN
-118.12,34.04,34.0,2103.0,427.0,1355.0,434.0,4.5795,223558.0,<1H OCEAN
-118.22,33.89,37.0,797.0,190.0,485.0,166.0,2.7434,121060.0,<1H OCEAN
-121.86,36.63,37.0,338.0,109.0,231.0,100.0,2.5313,213667.05,<1H OCEAN
-122.43,37.74,52.0,2229.0,498.0,1079.0,472.0,5.0196,333418.01,NEAR BAY
-119.19,36.06,29.0,1815.0,376.0,1421.0,339.0,1.9091,50673.0,INLAND
-117.93,33.65,26.0,5831.0,1546.0,4738.0,1477.0,3.1483,222249.0,<1H OCEAN
-121.09,37.61,42.0,1787.0,296.0,921.0,287.0,3.8864,155622.0,INLAND
-122.07,37.67,27.0,3239.0,671.0,1469.0,616.0,3.2465,213010.0,NEAR BAY
-121.18,37.79,16.0,1326.0,286.0,509.0,297.0,1.9464,117246.0,INLAND
-120.61,35.11,11.0,3733.0,831.0,1839.0,739.0,3.3062,203250.0,<1H OCEAN
-117.69,34.05,10.0,1875.0,366.0,1055.0,363.0,4.3264,156855.0,INLAND
-117.14,33.39,17.0,2889.0,587.0,1931.0,510.0,3.8547,216690.0,<1H OCEAN
-122.95,40.67,17.0,1498.0,331.0,574.0,242.0,2.0268,79993.0,INLAND
-118.41,33.96,32.0,1044.0,219.0,567.0,222.0,4.1471,320948.05,<1H OCEAN
-119.76,36.8,20.0,6257.0,1346.0,2795.0,1267.0,2.2094,76795.0,INLAND
-117.18,32.83,31.0,1772.0,353.0,1090.0,350.0,3.9265,188939.01,NEAR OCEAN
-117.9,34.01,27.0,1702.0,381.0,2091.0,352.0,3.7917,157074.0,<1H OCEAN
-122.04,37.36,26.0,3298.0,460.0,1241.0,472.0,6.8753,392065.14,<1H OCEAN
-118.46,34.04,17.0,2729.0,897.0,1404.0,758.0,3.1235,361348.09,<1H OCEAN
-122.2,39.93,9.0,1296.0,287.0,768.0,260.0,1.9191,91081.0,INLAND
-117.77,33.51,29.0,3590.0,772.0,1070.0,603.0,4.4464,365796.09,<1H OCEAN
-121.99,37.26,17.0,4034.0,611.0,1158.0,560.0,8.2069,420299.2,<1H OCEAN
-117.38,33.14,14.0,5039.0,1373.0,1298.0,696.0,3.209,213815.0,NEAR OCEAN
-119.76,36.75,39.0,2233.0,563.0,2031.0,491.0,1.8641,55576.0,INLAND
-117.39,33.69,5.0,6529.0,997.0,3464.0,1006.0,5.3275,228586.0,<1H OCEAN
-117.05,34.02,21.0,3098.0,646.0,1351.0,614.0,2.598,106209.0,INLAND
-121.42,38.62,33.0,3171.0,832.0,1591.0,695.0,2.0786,91170.0,INLAND
-117.93,34.05,32.0,3055.0,623.0,1902.0,565.0,4.2926,193312.0,<1H OCEAN
-122.41,37.8,30.0,1821.0,738.0,1648.0,684.0,0.8836,265229.28,NEAR BAY
-122.11,37.67,36.0,2110.0,389.0,952.0,370.0,3.8,195560.0,NEAR BAY
-119.61,36.56,34.0,1911.0,497.0,1886.0,481.0,1.625,52765.0,INLAND
-118.01,34.06,26.0,557.0,153.0,455.0,196.0,2.7721,186435.0,INLAND
-118.19,33.99,37.0,2073.0,614.0,2544.0,598.0,2.9054,161225.0,<1H OCEAN
-118.31,34.03,46.0,2173.0,510.0,1343.0,476.0,2.025,137180.0,<1H OCEAN
-122.04,37.66,23.0,2419.0,348.0,1066.0,384.0,6.3501,304769.03,NEAR BAY
-122.07,37.06,31.0,1634.0,370.0,939.0,332.0,3.8625,232776.0,NEAR OCEAN
-121.65,37.12,14.0,4721.0,999.0,2648.0,888.0,3.6895,209627.0,<1H OCEAN
-122.37,37.59,39.0,4645.0,1196.0,2156.0,1113.0,3.4412,362678.07,NEAR OCEAN
-118.4,33.96,43.0,2416.0,454.0,1028.0,409.0,5.6732,402459.24,<1H OCEAN
-118.32,33.34,52.0,996.0,264.0,341.0,160.0,2.7361,310125.06,ISLAND
-118.88,35.34,20.0,1351.0,255.0,762.0,253.0,2.1111,60355.99,INLAND
-118.4,33.87,40.0,1679.0,372.0,719.0,385.0,6.435,461315.44,<1H OCEAN
-121.37,38.68,34.0,1086.0,187.0,663.0,190.0,3.3074,101361.0,INLAND
-122.1,37.39,36.0,1860.0,367.0,794.0,366.0,5.0871,311825.11,NEAR BAY
-119.81,36.78,36.0,1650.0,313.0,660.0,298.0,3.0,73312.0,INLAND
-117.16,33.54,4.0,4952.0,1000.0,2912.0,943.0,3.7538,204846.01,<1H OCEAN
-117.95,33.78,32.0,2296.0,560.0,1376.0,532.0,3.7303,192440.0,<1H OCEAN
-122.18,37.46,40.0,2529.0,293.0,831.0,258.0,15.0001,500001.0,NEAR BAY
-118.32,33.97,46.0,1504.0,270.0,814.0,306.0,4.3919,165144.0,<1H OCEAN
-117.99,33.88,25.0,3401.0,509.0,1503.0,498.0,6.6704,314515.01,<1H OCEAN
-118.26,34.23,33.0,1805.0,303.0,838.0,301.0,5.4306,275707.01,<1H OCEAN
-120.97,37.67,31.0,1648.0,293.0,792.0,294.0,2.4,109936.0,INLAND
-117.81,34.01,12.0,9197.0,1642.0,4332.0,1554.0,4.9589,226237.0,<1H OCEAN
-118.51,34.19,38.0,2182.0,409.0,1141.0,379.0,4.2865,221818.0,<1H OCEAN
-118.17,33.77,45.0,2508.0,797.0,1340.0,720.0,2.6786,218361.0,NEAR OCEAN
-117.19,33.9,3.0,21060.0,3366.0,9623.0,2812.0,4.189,152856.0,INLAND
-121.01,37.61,5.0,3655.0,696.0,2316.0,647.0,3.4703,136341.0,INLAND
-119.69,34.42,17.0,1826.0,544.0,1325.0,532.0,1.2762,207930.0,<1H OCEAN
-118.27,33.93,41.0,570.0,135.0,466.0,121.0,2.6458,123491.0,<1H OCEAN
-117.81,33.73,19.0,5471.0,1345.0,2828.0,1247.0,3.5719,170677.0,<1H OCEAN
-118.9,34.3,13.0,5591.0,1013.0,3188.0,971.0,5.5925,288524.04,<1H OCEAN
-117.14,32.76,24.0,3523.0,991.0,1775.0,873.0,2.1273,149285.0,NEAR OCEAN
-117.27,34.42,9.0,5643.0,1005.0,3166.0,957.0,3.2077,105543.0,INLAND
-122.06,37.35,31.0,1795.0,281.0,872.0,282.0,8.0599,472674.59,<1H OCEAN
-118.12,33.83,44.0,1712.0,314.0,691.0,293.0,4.3594,255696.0,<1H OCEAN
-118.84,34.11,12.0,7508.0,1058.0,2484.0,965.0,5.8788,355950.09,NEAR OCEAN
-120.6,35.11,17.0,2495.0,524.0,1292.0,501.0,2.2625,139136.0,<1H OCEAN
-119.77,36.76,40.0,2009.0,519.0,2219.0,505.0,1.2101,51619.0,INLAND
-117.81,33.84,17.0,4343.0,515.0,1605.0,484.0,10.5981,455345.43,<1H OCEAN
-117.05,32.68,19.0,1469.0,275.0,1010.0,292.0,3.5664,129121.0,NEAR OCEAN
-117.94,33.92,32.0,1053.0,207.0,1038.0,222.0,4.6696,174179.0,<1H OCEAN
-119.63,34.42,42.0,1765.0,263.0,753.0,260.0,8.5608,498772.93,<1H OCEAN
-121.56,39.51,47.0,1064.0,245.0,603.0,190.0,1.3654,64748.0,INLAND
-117.96,33.83,34.0,982.0,148.0,498.0,156.0,6.3214,254833.01,<1H OCEAN
-118.16,34.09,36.0,3334.0,920.0,2881.0,800.0,2.1696,167282.0,<1H OCEAN
-117.06,32.81,17.0,3939.0,550.0,1694.0,553.0,6.7927,291075.0,<1H OCEAN
-119.83,34.44,35.0,796.0,281.0,567.0,257.0,2.1389,239195.01,NEAR OCEAN
-118.44,34.22,39.0,1529.0,344.0,913.0,314.0,3.325,193979.0,<1H OCEAN
-122.0,38.83,26.0,272.0,49.0,194.0,52.0,3.4187,127638.0,INLAND
-118.45,34.25,34.0,2094.0,380.0,1207.0,380.0,5.2801,223606.0,<1H OCEAN
-118.18,34.09,44.0,1688.0,426.0,1605.0,384.0,3.3785,164048.0,<1H OCEAN
-122.41,37.75,9.0,1282.0,334.0,1176.0,305.0,2.6538,226650.02,NEAR BAY
-119.02,36.05,22.0,2078.0,431.0,1336.0,456.0,2.2202,64631.0,INLAND
-121.79,38.69,23.0,1755.0,321.0,1061.0,313.0,2.8864,119538.0,INLAND
-117.66,34.15,25.0,3430.0,485.0,1284.0,438.0,8.5282,336176.05,INLAND
-117.76,34.05,36.0,2910.0,819.0,3055.0,782.0,1.9029,113624.0,INLAND
-121.78,37.69,34.0,2358.0,498.0,1157.0,461.0,3.3618,168008.0,INLAND
-121.38,38.59,36.0,2253.0,434.0,1018.0,426.0,3.2596,133414.0,INLAND
-117.87,33.92,17.0,4575.0,764.0,2054.0,737.0,6.0571,309315.0,<1H OCEAN
-117.13,33.14,12.0,2258.0,456.0,1147.0,433.0,4.0495,178841.0,<1H OCEAN
-122.33,37.98,3.0,2850.0,544.0,1024.0,515.0,6.0115,304628.04,NEAR BAY
-118.18,34.13,52.0,2228.0,475.0,1311.0,452.0,3.5341,216651.0,<1H OCEAN
-121.83,37.27,14.0,2855.0,380.0,1420.0,383.0,6.6712,329418.05,<1H OCEAN
-120.76,38.65,17.0,2319.0,430.0,1126.0,372.0,3.5511,152374.0,INLAND
-121.24,37.97,47.0,886.0,196.0,517.0,188.0,2.1991,92564.0,INLAND
-122.11,37.7,29.0,1298.0,306.0,835.0,338.0,2.3274,172207.0,NEAR BAY
-117.14,32.9,16.0,3217.0,,2054.0,687.0,4.2234,171102.0,<1H OCEAN
-121.47,38.56,52.0,889.0,162.0,273.0,145.0,3.125,156219.0,INLAND
-118.21,33.9,43.0,1810.0,357.0,1335.0,358.0,3.1189,147438.0,<1H OCEAN
-117.93,33.75,24.0,1380.0,339.0,1472.0,304.0,4.2219,178345.0,<1H OCEAN
-122.24,37.75,45.0,891.0,,384.0,146.0,4.9489,280274.04,NEAR BAY
-117.22,33.81,4.0,9911.0,1946.0,5145.0,1661.0,3.4237,143112.0,INLAND
-118.03,33.83,25.0,768.0,195.0,529.0,184.0,3.175,230147.0,<1H OCEAN
-118.31,34.01,39.0,2073.0,566.0,1246.0,547.0,2.0417,133065.0,<1H OCEAN
-117.23,33.23,13.0,2899.0,657.0,1946.0,579.0,2.9875,147556.0,<1H OCEAN
-122.93,38.02,28.0,1284.0,265.0,628.0,219.0,3.5469,240545.0,NEAR OCEAN
-121.45,38.69,32.0,2962.0,526.0,1542.0,521.0,2.2243,94777.0,INLAND
-122.01,37.4,24.0,1297.0,297.0,441.0,282.0,3.1439,220908.0,<1H OCEAN
-121.47,38.51,52.0,20.0,4.0,74.0,9.0,3.625,285361.29,INLAND
-121.44,37.76,5.0,7264.0,1285.0,3670.0,1146.0,5.0443,186371.0,INLAND
-122.57,37.99,45.0,2404.0,425.0,926.0,400.0,4.9674,321748.06,NEAR BAY
-122.13,37.4,29.0,6027.0,1195.0,2687.0,1171.0,5.1335,373403.1,NEAR BAY
-118.3,34.17,16.0,1353.0,398.0,1211.0,357.0,3.1551,209341.02,<1H OCEAN
-117.29,34.13,52.0,2424.0,528.0,1171.0,455.0,1.4815,76390.0,INLAND
